site_id,rch_id,stream,samp_date,yr,project,type,panel_yr,huc6,site_name,group,order,region,forest,district,state,lat,long,mgmt,strm_flow,total_index,index_suspect,tds,bf,rch_len,grad,sin,pool_dp,pool_frq,pool_pct,wd_trans,wd_wet_trans,d50,pt_fines2,pt_fines6,stab,veg_stab,bank_angle,un_cut_pct,lw_frq,lw_vol,rich,cling,long_lvd,ct_qd,ephet,plect,trict,intol,rivpacs,temp_days,wmt_days,start_date,end_date,avg_temp,mdmt,mwmt,wmt9,wmt12,wmt15,wmt18,wmt22,aug_et_2000_2015_cpg_all,awc_int_100_cpg_all,baseflow_index_cpg_all,clay_100_cpg_all,dwta_cpg_all,fac_taudem_17all_int,impermeable_100_cpg_all,jul_et_2000_2015_cpg_all,nlcd_2011_forest_100_cpg_all,nlcd_2011_wetlands_100_cpg_all,permeable_100_cpg_all,sand_100_cpg_all,sep_et_2000_2015_cpg_all,silt_100_cpg_all,slope_percent_int_cpg_all,streamslope_percent_int_cpg_all,swe_avg_0301_cpg_all,swe_avg_0401_cpg_all,swe_avg_0501_cpg_all,swe_avg_0601_cpg_all,swe_avg_0701_cpg_all,swe_avg_0801_cpg_all,twi_100_int_cpg_all,us_precip_1981_2010_cpg_all,us_tmax_1981_2010_int_cpg_all,spatial_cluster,utm1,utm2,drain_density,ave_ann_cwd,ave_annual_precip,ave_basin_elev,MAP_UNIT_N
2292,3842,Anchor,2007-07-26T00:00:00Z,2007,CRB,I,2,170602071002,088-10-I,088,10,R1,Nez Perce-Clearwater,Salmon River,ID,45.58687,-115.866863,Managed,Flow (whole reach),42.27719,NA,10,4.6,175,1.234,1.398,0.22380952075833366,120,69.3142866407122,10.04,21.75,0.032,14.42,19.16,95.45,90.91,114,25.58,245.71,94.861,22,11,3,61,7,10,6,11,1.082,48,42,2007-07-15T00:00:00Z,2007-08-31T00:00:00Z,10.940190958066118,16.799999237060547,15.842857088361468,42,31,15,0,0,65,8,68,2505,199,5030,100,96,90,1,0,5553,22,3063,24,14,356,445,441,249,60,0,708,144382,847,10,-1539450.6216752094,2672461.6648356835,1.94,295.91,1460.93,2245.96,Idaho Batholith
2292,7665,Anchor,2013-08-01T00:00:00Z,2013,CRB,I,2,170602071002,088-10-I,088,10,R1,Nez Perce-Clearwater,Salmon River,ID,45.58687,-115.866863,Managed,Flow (whole reach),43.17186,NA,10,4.51,174.5,1.238,1.499,0.23176470661864562,97.42120343839541,50.94555906716596,10.6,21.1,0.034,2.99,6.51,97.62,92.86,108,37.84,217.77,109.557,29,12,2,55,8,5,5,13,1.082152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,8,68,2505,199,5030,100,96,90,1,0,5553,22,3063,24,14,356,445,441,249,60,0,708,144382,847,10,-1539450.6216752094,2672461.6648356835,1.94,295.91,1460.93,2245.96,Idaho Batholith
2292,10393,Anchor,2018-08-09T00:00:00Z,2018,CRB,I,2,170602071002,088-10-I,088,10,R1,Nez Perce-Clearwater,Salmon River,ID,45.58687,-115.866863,Managed,Flow (whole reach),27.3819144220395,NA,10,3.08,176.8,1.227,1.395,0.2316666626267963,101.80995475113122,34.671945809239176,14.55,21.22,0.031,17.04,18.49,95.45,84.09,111,29.55,181,78.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,8,68,2505,199,5030,100,96,90,1,0,5553,22,3063,24,14,356,445,441,249,60,0,708,144382,847,10,-1539450.6216752094,2672461.6648356835,1.94,295.91,1460.93,2245.96,Idaho Batholith
2293,3889,Big Hole,2007-07-30T00:00:00Z,2007,CRB,I,2,170102130406,032-06-I,032,06,R1,Lolo,Plains-Thompson Falls,MT,47.655563,-115.096962,Managed,No flow (dry),NA,NA,NA,4.39,166,2.446,1.154,0,0,0,8.78,NA,0.025,NA,NA,100,90.24,136,7.32,566.27,160.287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2293,6858,Big Hole,2012-07-03T00:00:00Z,2012,CRB,I,2,170102130406,032-06-I,032,06,R1,Lolo,Plains-Thompson Falls,MT,47.655563,-115.096962,Managed,Flow (whole reach),64.22398,NA,10,4.37,166.5,2.721,1.11,0.42444443040423924,54.054054054054056,36.456455769123615,10.03,17.86,0.031,1.33,10.89,90,60,117,17.5,1021.02,261.112,22,10,0,56,7,2,3,7,0.848044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2293,9864,Big Hole,2017-08-08T00:00:00Z,2017,CRB,I,2,170102130406,032-06-I,032,06,R1,Lolo,Plains-Thompson Falls,MT,47.655563,-115.096962,Managed,Flow (whole reach),46.248941228662,NA,20,3.82,174.2,2.635,1.133,0.27357143110462595,80.36739380022962,38.92078061602009,16.56,26.91,0.037,12.53,19.02,100,NA,125,21.95,579.79,77.63,18,6,1,72,5,3,2,5,0.694109,28,22,2017-07-15T00:00:00Z,2017-08-11T00:00:00Z,15.494494057836986,23.5,23.128571374075754,22,22,22,22,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2294,3787,Ophir,2007-07-11T00:00:00Z,2007,CRB,I,2,170102010604,052-02-I,052,02,R1,Helena,Helena,MT,46.694982,-112.520391,Managed,Flow (whole reach),31.49037,NA,160,4.01,173.7,2.303,1.082,0.2080000013113022,28.78526194588371,24.870466348695288,11.1,24.19,0.084,3.07,5.33,100,73.81,134,4.76,28.79,1.423,19,14,1,54,6,7,9,11,0.723,48,42,2007-07-15T00:00:00Z,2007-08-31T00:00:00Z,7.171093759023481,8.5,8.2428571837289,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2294,6859,Ophir,2012-06-22T00:00:00Z,2012,CRB,I,2,170102010604,052-02-I,052,02,R1,Helena,Helena,MT,46.694982,-112.520391,Managed,Flow (whole reach),36.88469,NA,120,3.81,152.4,2.644,1.021,0.22749998420476913,26.246719160104988,15.157480252383573,9.29,14.59,0.111,0.5,1.5,100,86.84,138,0,39.37,3.055,23,9,1,52,5,5,4,7,0.964554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2294,9865,Ophir,2017-07-02T00:00:00Z,2017,CRB,I,2,170102010604,052-02-I,052,02,R1,Helena,Helena,MT,46.694982,-112.520391,Managed,Flow (whole reach),40.7121572713005,NA,170,4.18,167.3,2.406,1.056,0.24571428980146134,41.84100418410041,36.70053801277192,9.68,13.77,0.0665,2.04,2.91,100,37.5,140,5,47.82,2.771,25,11,0,61,5,6,4,9,0.803174,48,42,2017-07-15T00:00:00Z,2017-08-31T00:00:00Z,7.715625027815501,9.399999618530273,9.17142881665911,23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2295,3748,Rocky,2007-07-15T00:00:00Z,2007,CRB,I,2,170101040203,023-11-I,023,11,R1,Kootenai,Three Rivers,MT,48.612291,-116.00939,Managed,Other (make comment),NA,NA,NA,3.51,162.9,1.572,1.233,NA,NA,NA,11.89,NA,0.002,NA,NA,100,90.24,129,9.76,669.12,253.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2295,6860,Rocky,2012-08-03T00:00:00Z,2012,CRB,I,2,170101040203,023-11-I,023,11,R1,Kootenai,Three Rivers,MT,48.612291,-116.00939,Managed,Flow (whole reach),0,NA,360,2.08,159.4,1.575,1.18,0.1377777788374159,112.92346298619823,24.027603707618663,9.35,16.4,0.002,100,100,100,68.42,136,7.89,840.65,141.703,10,2,0,94,1,2,0,2,0.382202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2295,9866,Rocky,2017-07-16T00:00:00Z,2017,CRB,I,2,170101040203,023-11-I,023,11,R1,Kootenai,Three Rivers,MT,48.612291,-116.00939,Managed,Other (make detailed comment),0,NA,99,2.3,157,1.783,1.323,0.1350000003973643,38.216560509554135,8.216560494368244,12.8,28.43,0.002,96.38,100,97.37,18.42,137,8.11,713.38,152.087,7,1,0,104,1,0,0,0,0.382254,2,0,2017-07-15T00:00:00Z,2017-07-16T00:00:00Z,13.152083416779837,13.800000190734863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2296,4417,Marshall,2008-09-04T00:00:00Z,2008,CRB,I,2,170102090105,045-13-I,045,13,R1,Flathead,Spotted Bear,MT,47.319041,-113.309018,Reference,Flow (whole reach),76.72077,NA,90,9.5,181.8,1.766,1.308,0.348750002682209,44.004400440044,38.61386128122394,14.15,31.95,0.09,3.42,6.42,100,60.87,91,46.51,1023.1,282.832,25,19,3,44,9,9,8,18,1.266,48,42,2008-07-15T00:00:00Z,2008-08-31T00:00:00Z,8.939322926931911,11.899999618530273,11.357142720903669,42,0,0,0,0,64,8,74,1033,201,33872,100,93,69,0,0,4714,14,4204,46,26,662,783,780,413,81,1,676,134765,750,13,-1308842.347418852,2822487.8554083137,0.98,296.12,1348.46,2105.91,Northern Rockies
2296,6861,Marshall,2012-08-16T00:00:00Z,2012,CRB,I,2,170102090105,045-13-I,045,13,R1,Flathead,Spotted Bear,MT,47.319041,-113.309018,Reference,Flow (whole reach),64.92706,NA,90,8.33,178.7,1.696,1.344,0.4027272801507603,61.55567991046447,58.31001654775969,14.12,19.29,0.0515,7.8,24.67,100,88.64,107,36.36,1393.4,323.325,23,9,2,40,7,8,4,13,0.812545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,8,74,1033,201,33872,100,93,69,0,0,4714,14,4204,46,26,662,783,780,413,81,1,676,134765,750,13,-1308842.347418852,2822487.8554083137,0.98,296.12,1348.46,2105.91,Northern Rockies
2296,10419,Marshall,2018-08-24T00:00:00Z,2018,CRB,I,2,170102090105,045-13-I,045,13,R1,Flathead,Spotted Bear,MT,47.319041,-113.309018,Reference,Flow (whole reach),72.3160414934683,NA,110,8.85,183.2,1.84,1.251,0.36000000153269085,38.20960698689957,62.77292524362756,16.26,24.84,0.05,6.67,9.33,97.73,65.91,105,31.82,1157.21,366.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,42,2018-07-15T00:00:00Z,2018-08-31T00:00:00Z,11.572326399385929,16.5,16.159999711172922,42,42,19,0,0,64,8,74,1033,201,33872,100,93,69,0,0,4714,14,4204,46,26,662,783,780,413,81,1,676,134765,750,13,-1308842.347418852,2822487.8554083137,0.98,296.12,1348.46,2105.91,Northern Rockies
2297,4418,Cabin,2008-08-08T00:00:00Z,2008,CRB,I,2,170102030502,045-07-I,045,07,R1,Lolo,Seeley Lake,MT,47.241485,-112.943005,Reference,Flow (whole reach),67.15227,NA,150,6.79,182.3,2.858,1.147,0.3400000035762787,10.970927043335163,11.080636470708884,18.39,46.66,0.08,2,2,100,56.52,115,21.74,394.95,110.569,27,19,5,52,10,10,6,19,0.963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,8,69,2107,201,48463,68,80,67,0,31,4119,9,3629,45,29,554,634,609,262,28,0,647,115265,788,13,-1282987.7307806124,2809075.454165292,2.68,313.39,1126.55,2100.39,Northern Rockies and Bitterroot Valley
2297,6862,Cabin,2012-09-26T00:00:00Z,2012,CRB,I,2,170102030502,045-07-I,045,07,R1,Lolo,Seeley Lake,MT,47.241485,-112.943005,Reference,Flow (whole reach),54.53784,NA,170,6.65,175.9,2.825,1.137,0.22166667630275091,34.11028993746447,24.72996047574597,13.71,27.96,0.073,0.44,1.94,95.24,61.9,131,11.9,238.77,131.395,27,12,3,52,8,5,5,13,0.874565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,8,69,2107,201,48463,68,80,67,0,31,4119,9,3629,45,29,554,634,609,262,28,0,647,115265,788,13,-1282987.7307806124,2809075.454165292,2.68,313.39,1126.55,2100.39,Northern Rockies and Bitterroot Valley
2297,9868,Cabin,2017-08-12T00:00:00Z,2017,CRB,I,2,170102030502,045-07-I,045,07,R1,Lolo,Seeley Lake,MT,47.241485,-112.943005,Reference,Flow (whole reach),74.8862726640729,NA,190,6.56,174.8,2.6,1.144,0.3824999928474426,22.88329519450801,14.244851040349127,13.57,24.42,0.19,0,3.33,100,80.95,121,16.67,314.65,192.172,27,13,3,64,7,5,5,12,1.113101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,8,69,2107,201,48463,68,80,67,0,31,4119,9,3629,45,29,554,634,609,262,28,0,647,115265,788,13,-1282987.7307806124,2809075.454165292,2.68,313.39,1126.55,2100.39,Northern Rockies and Bitterroot Valley
2298,4419,Youngs,2008-09-05T00:00:00Z,2008,CRB,I,2,170102090105,045-04-I,045,04,R1,Flathead,Spotted Bear,MT,47.315015,-113.292542,Reference,Flow (whole reach),53.92138,NA,90,11.08,342,0.833,1.082,0.5775000005960464,11.695906432748536,20.438596519113283,19.7,60.13,0.1415,5,8.5,97.96,69.39,92,44.9,248.54,89.448,32,22,4,53,9,9,11,20,0.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,8,74,1063,201,77936,78,96,76,0,22,4703,21,4181,42,24,637,756,776,435,96,1,685,124650,804,13,-1307695.1268220495,2821837.5867228736,0.79,306.25,1238.57,2058.09,Northern Rockies
2298,6863,Youngs,2012-08-15T00:00:00Z,2012,CRB,I,2,170102090105,045-04-I,045,04,R1,Flathead,Spotted Bear,MT,47.315015,-113.292542,Reference,Flow (whole reach),50.61265,NA,90,11.42,330.7,0.98,1,0.4671428714479719,21.1672210462655,38.2824318986448,16.54,37.39,0.1015,3.71,14.29,100,93.48,100,39.13,417.3,106.991,22,11,3,39,7,6,4,12,0.988203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,8,74,1063,201,77936,78,96,76,0,22,4703,21,4181,42,24,637,756,776,435,96,1,685,124650,804,13,-1307695.1268220495,2821837.5867228736,0.79,306.25,1238.57,2058.09,Northern Rockies
2298,10420,Youngs,2018-08-25T00:00:00Z,2018,CRB,I,2,170102090105,045-04-I,045,04,R1,Flathead,Spotted Bear,MT,47.315015,-113.292542,Reference,Flow (whole reach),51.7400635672917,NA,110,11.88,327.7,0.981,1.053,0.46000002026557923,15.257857796765334,29.173023787292724,16.2,44.23,0.27,0.27,3.6,91.3,67.39,112,19.57,244.13,85.678,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,42,2018-07-15T00:00:00Z,2018-08-31T00:00:00Z,12.143732642961872,18.309999465942383,17.860000337873185,42,42,32,0,0,71,8,74,1063,201,77936,78,96,76,0,22,4703,21,4181,42,24,637,756,776,435,96,1,685,124650,804,13,-1307695.1268220495,2821837.5867228736,0.79,306.25,1238.57,2058.09,Northern Rockies
2299,3964,Milky,2007-08-12T00:00:00Z,2007,MRB,I,2,100301020102,238-01-I,238,01,R1,Lewis & Clark,Rocky Mountain,MT,47.255877,-112.58713,Reference,Flow (whole reach),19.93163,NA,190,5.1,166.8,2.278,1.089,0.09142857151372093,83.93285371702638,20.263789154642776,17.22,57.37,0.081,13.8,15.13,100,61.9,142,2.38,17.99,0.599,2,0,0,84,1,0,0,0,0.13,35,29,2007-07-28T00:00:00Z,2007-08-31T00:00:00Z,14.13238096464248,24.399999618530273,23.499999727521622,29,29,29,29,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2299,6864,Milky,2012-07-17T00:00:00Z,2012,MRB,I,2,100301020102,238-01-I,238,01,R1,Lewis & Clark,Rocky Mountain,MT,47.255877,-112.58713,Reference,Flow (whole reach),NA,NA,180,4.87,161.4,2.404,1.043,0,0,0,16.53,31.32,0.048,NA,NA,100,82.5,154,0,18.59,0.415,21,8,2,67,6,4,2,9,0.844494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2299,9870,Milky,2017-07-25T00:00:00Z,2017,MRB,I,2,100301020102,238-01-I,238,01,R1,Lewis & Clark,Rocky Mountain,MT,47.255877,-112.58713,Reference,Flow (whole reach),16.9867047998857,NA,210,5.37,162.3,2.344,1.073,0.11250000074505806,24.645717806531113,7.886629668709971,17.96,39.95,0.06,0.83,3.67,100,75,152,2.5,12.32,0.301,9,1,1,64,1,4,0,4,0.455575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2300,4000,Lake,2007-08-07T00:00:00Z,2007,SPCL,R,NA,170102030701,045-20-R,045,20,R1,Lolo,Seeley Lake,MT,47.136749,-113.00371,Managed,No flow (dry),NA,NA,NA,8.43,165,1.424,1.136,0,0,0,22.89,NA,0.051,NA,NA,97.62,64.29,123,21.43,418.18,147.839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2301,3756,Dry,2007-07-15T00:00:00Z,2007,SPCL,R,NA,170102130606,032-12-R,032,12,R1,Lolo,Plains-Thompson Falls,MT,47.551781,-115.375845,Managed,No flow (dry),NA,NA,NA,6.46,164.3,1.181,1.926,0,0,0,17.04,NA,0.064,NA,NA,100,78.57,120,20.51,267.8,15.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2302,3798,Meadow,2007-07-11T00:00:00Z,2007,SPCL,R,NA,170101050503,023-04-R,023,04,R1,Panhandle,Bonners Ferry,ID,48.81348,-116.192468,Managed,Flow (whole reach),44.76872,NA,50,6.96,168.8,1.197,1.289,0.24090909145095132,65.16587677725117,53.43601827937845,20.25,92.1,0.046,13.13,13.6,100,92.86,104,39.02,497.63,78.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2304,3796,Deer,2007-07-13T00:00:00Z,2007,CRB,I,2,170101050504,023-01-I,023,01,R1,Panhandle,Bonners Ferry,ID,48.821622,-116.11302,Managed,Flow (whole reach),63.66405,NA,20,17.79,392,2.658,1.188,0.47571427055767607,17.857142857142858,17.72959159345043,29.9,82.11,0.0795,0.57,1.14,100,83.67,122,24.49,681.12,348.044,27,27,11,61,12,11,8,19,0.881,48,42,2007-07-15T00:00:00Z,2007-08-31T00:00:00Z,16.061892338924938,23.700000762939453,22.742857251848495,42,42,42,30,6,99,8,67,908,198,76174,28,118,95,0,72,5444,33,3541,36,27,308,363,239,43,2,0,680,101774,899,11,-1483109.1050600302,3026160.5767546976,1.3,205.74,1006.3,1462.27,Flathead Valley
2304,6865,Deer,2012-08-01T00:00:00Z,2012,CRB,I,2,170101050504,023-01-I,023,01,R1,Panhandle,Bonners Ferry,ID,48.821622,-116.11302,Managed,Flow (whole reach),65.63967,NA,20,18.9,366.4,3.019,1.072,0.40714286054883686,19.104803493449786,19.896288105494072,42.07,40.77,0.105,0.29,2.1,97.73,75,109,30,245.63,232.892,27,17,5,60,10,2,5,8,0.954937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,8,67,908,198,76174,28,118,95,0,72,5444,33,3541,36,27,308,363,239,43,2,0,680,101774,899,11,-1483109.1050600302,3026160.5767546976,1.3,205.74,1006.3,1462.27,Flathead Valley
2304,9871,Deer,2017-07-11T00:00:00Z,2017,CRB,I,2,170101050504,023-01-I,023,01,R1,Panhandle,Bonners Ferry,ID,48.821622,-116.11302,Managed,Flow (whole reach),58.5347728514332,NA,20,19.01,361.3,3.018,NA,0.5125000029802322,11.071132023249378,15.416551289583486,39.54,83.05,0.084,0,0.67,95.45,65.91,137,4.55,412.4,236.18,28,16,8,66,8,3,6,10,0.661025,48,42,2017-07-15T00:00:00Z,2017-08-31T00:00:00Z,16.000781257119442,22.399999618530273,22.2000002179827,42,42,42,42,2,99,8,67,908,198,76174,28,118,95,0,72,5444,33,3541,36,27,308,363,239,43,2,0,680,101774,899,11,-1483109.1050600302,3026160.5767546976,1.3,205.74,1006.3,1462.27,Flathead Valley
2305,3853,Hyalite,2007-07-24T00:00:00Z,2007,MRB,I,2,100200081001,212-17-I,212,17,R1,Custer-Gallatin (west),Bozeman,MT,45.461705,-110.957086,Managed,Flow (whole reach),62.01882,NA,30,8.27,206.6,0.784,1.319,0.40444444285498726,43.56243949661181,46.418200157734226,16.52,30,0.049,12.89,16.22,95.24,76.19,93,51.28,527.59,200.702,31,25,7,37,12,14,10,23,1.245,48,42,2007-07-15T00:00:00Z,2007-08-31T00:00:00Z,9.88732641728388,16.700000762939453,15.157143047877721,42,39,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2305,6866,Hyalite,2012-08-28T00:00:00Z,2012,MRB,I,2,100200081001,212-17-I,212,17,R1,Custer-Gallatin (west),Bozeman,MT,45.461705,-110.957086,Managed,Flow (whole reach),74.87144,NA,20,8.7,201.8,1.363,1.322,0.4716666837533315,29.73240832507433,38.453914956129694,19.41,40.24,0.0615,2.8,4.46,100,100,92,50,649.16,123.987,31,16,5,50,7,7,7,15,1.098422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2305,9872,Hyalite,2017-07-25T00:00:00Z,2017,MRB,I,2,100200081001,212-17-I,212,17,R1,Custer-Gallatin (west),Bozeman,MT,45.461705,-110.957086,Managed,Flow (whole reach),74.6759628572794,NA,30,8.14,203.5,1.324,1.488,0.4000000059604645,34.3980343980344,45.35626521567455,18.29,41.53,0.04,3.44,8.31,100,100,84,60,550.37,168.503,29,16,2,48,8,7,7,18,1.09796,48,42,2017-07-15T00:00:00Z,2017-08-31T00:00:00Z,9.237239601711432,14.5,13.685714176722936,42,30,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2306,3820,Eightmile,2007-07-27T00:00:00Z,2007,MRB,I,2,100700020208,212-15-I,212,15,R1,Custer-Gallatin (west),Yellowstone,MT,45.444668,-110.803742,Managed,Flow (whole reach),64.40449,NA,40,6.29,165.7,2.167,1.23,0.3879999965429306,60.35003017501509,49.788774318844716,18.78,35.72,0.0355,3.41,6.07,100,88.1,99,35.71,525.05,83.188,25,25,5,39,9,10,10,17,1.113,48,42,2007-07-15T00:00:00Z,2007-08-31T00:00:00Z,7.732812500662273,12.600000381469727,11.585714340209961,42,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2306,6867,Eightmile,2012-08-05T00:00:00Z,2012,MRB,I,2,100700020208,212-15-I,212,15,R1,Custer-Gallatin (west),Yellowstone,MT,45.444668,-110.803742,Managed,Flow (whole reach),62.77833,NA,50,6.35,163.4,2.056,1.09,0.3472727293317968,67.31946144430844,48.10281482729217,14.42,16.69,0.03,1.07,3.54,100,47.5,99,52.5,654.83,95.533,23,15,3,45,7,3,6,10,1.11296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2306,9873,Eightmile,2017-08-09T00:00:00Z,2017,MRB,I,2,100700020208,212-15-I,212,15,R1,Custer-Gallatin (west),Yellowstone,MT,45.444668,-110.803742,Managed,Flow (whole reach),56.9236301854602,NA,40,6.59,164.4,1.91,1.131,0.31874999590218067,48.661800486618,44.5255475467719,12.29,16.95,0.055,1.08,6.01,100,97.5,106,37.5,425.79,280.215,32,20,3,46,9,6,9,16,1.033274,48,42,2017-07-15T00:00:00Z,2017-08-31T00:00:00Z,7.958333343267441,11.970000267028809,11.54285717010498,42,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2307,3960,Bear,2007-08-11T00:00:00Z,2007,CRB,I,2,170603010602,084-12-I,084,12,R1,Nez Perce-Clearwater,Moose Creek,ID,46.0988,-114.633296,Reference,Flow (whole reach),72.01442,NA,10,15.08,329.6,1.32,1.3,0.47857143197740826,21.2378640776699,48.938106564642155,27.74,101.87,0.102,0.86,1.05,97.5,70,96,43.59,336.77,284.297,30,25,10,59,6,7,14,16,1.114,48,42,2007-07-15T00:00:00Z,2007-08-31T00:00:00Z,14.413888885743088,19.5,18.714285441807338,42,42,28,14,0,83,9,69,607,173,81006,100,109,63,0,0,5549,33,3843,49,30,548,608,481,118,1,0,661,133962,946,7,-1434075.831082665,2708852.391430118,0.98,378.44,1318.7,1892.95,Idaho Batholith
